cid,canonical_smiles
663125,Oc1ccc(-c2[nH]ncc2-c2ccc(Cl)cc2)c(O)c1
663143,CCOc1ccc(C2=Nn3c(nnc3-c3ccccc3OC)SC2)cc1
663146,COc1ccc2c(c1)[nH]c1c(N3CCN(Cc4ccc5c(c4)OCO5)CC3)ncnc12
663168,COc1cccc(-c2nnc3n2N=C(C(C)(C)C)CS3)c1
6889315,NC(=O)C(=NO)c1ccccc1
663281,CCN1CCN(c2nc3ccccc3nc2C(C#N)C(=O)OC2CCCCC2)CC1
663330,CCn1c(SCC(=O)N2CCOCC2)nc2oc3c(Cl)cc(Cl)cc3c(=O)c2c1=O
663331,CN(C)C(=O)COn1c(SCC(=O)N(C)C)nc2ccccc2c1=O
663337,CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1NC(=O)c1ccc2c(c1)OCO2
663340,COc1ccc(CCn2c(=N)c(C(=O)NCc3ccco3)cc3c(=O)n4ccccc4nc32)cc1
663539,Cc1nc(SCC(=O)Nc2ccc3c(c2)OCCO3)c2oc3ccccc3c2n1
663558,N#CNC1=NCN(CCc2ccccc2)CN1
663581,COC(=O)C(NC(=O)Nc1ccc(C(C)=O)cc1)C(C)C
663690,CCOCCCn1cnc2c(c1=O)c1nc3ccccc3nc1n2-c1ccccc1
5389740,CCCN1C(=O)C2(c3ccccc31)C(C(=O)c1ccc3c(c1)OCCO3)C(=O)C(=O)N2CCCOC
663736,COC(=O)C(Cc1ccccc1)NC(=O)N1CCN(Cc2ccccc2)CC1
663792,CCOCCCn1c(=N)c(C(=O)NCc2ccc3c(c2)OCO3)cc2c(=O)n3cccc(C)c3nc21
5389753,Cc1nc2c(C)cccn2c1C(=O)C1C(=O)C(=O)N(CCN(C)C)C1c1ccncc1
663879,Cc1ccc(C(=O)C2C(=O)C(=O)N(CCCn3ccnc3)C2c2ccc(OC(C)C)cc2)o1
54676164,CCOC(=O)C1C(=O)C(=O)N(c2ccc(S(N)(=O)=O)cc2)C1c1ccc(OC)cc1
664033,CC1(C)CCCN(C(=O)c2coc(=O)c(Br)c2)C1
664130,Cc1ccc(C2C(C(=O)c3sc(C)nc3C)C(=O)C(=O)N2CCN2CCOCC2)o1
664154,COC(=O)c1[nH]c2cc(C)ccc2c1NC(=O)CN1CCCc2ccccc21
5389802,Cc1nc2ccccn2c1C(=O)C1C(=O)C(=O)N(CCCn2ccnc2)C1c1ccncc1
664250,CC(C)(C)OC(=O)N1CCCC1C(=O)NCCc1ccccc1
664283,Cc1ccc(S(=O)(=O)NC(C(=O)N2CCC(C(=O)NCC(=O)O)CC2)C(C)C)cc1
664301,N#Cc1nc(-c2ccc(OCc3ccccc3)cc2)oc1NCCN1CCOCC1
135513628,CCOC(=O)C(C(=O)OCC)C(N)=NCCCO
664461,O=C1COc2ccc(OCc3ccc(F)cc3)cc21
664527,CN1CCc2c(sc3c2c(=O)n(-c2ccccc2)c2nncn32)C1
664546,CCN1CCN(c2nc3c(c(=O)[nH]c(=O)n3C)n2CCCSc2ncccn2)CC1
6603365,c1ccc2c(c1)oc1c(NCCCn3ccnc3)ncnc12
664598,Cc1ccc(-n2ncc3c2ncn2nc(-c4ccco4)nc32)c(C)c1
5389869,COc1ccc(-c2c(C)oc3c(CN4CCN(CCO)CC4)c(O)ccc3c2=O)cc1OC
5389872,Cc1nc2ccccn2c1C(=O)C1C(=O)C(=O)N(CCN2CCOCC2)C1c1cccnc1
5389875,CC1Cc2cc(C(=O)C3C(=O)C(=O)N(CCN4CCOCC4)C3c3cccc(Cl)c3)ccc2O1
5389878,COc1ccc(C2C(C(=O)c3ccc4c(c3)CC(C)O4)C(=O)C(=O)N2CCN2CCOCC2)cc1
664733,Cc1nc2c3cnn(-c4ccc(C)c(C)c4)c3ncn2n1
664737,CCn1c(=N)c(S(=O)(=O)c2ccc(F)cc2)cc2c(=O)n3ccccc3nc21
664759,O=C(CN1CCN(Cc2ccccc2)CC1)c1ccc(Br)cc1
5389891,CC(Cl)=CCn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C
664826,CCCC(=O)N=C1SC2CS(=O)(=O)CC2N1c1ccc(CC)cc1
2066868,O=c1[nH]c(=O)n(CCc2ccc(F)cc2)c(O)c1C=NCCCN1CCOCC1
5389897,COc1ccccc1-c1c(C)oc2c(CN3CCN(CCO)CC3)c(O)ccc2c1=O
5389902,Cc1nc2c(C)cccn2c1C(=O)C1C(=O)C(=O)N(CCN2CCOCC2)C1c1ccncc1
664974,COc1ccc(C2C3=C(CC(C)(C)CC3=O)Oc3ncn(CC(C)C)c(=N)c32)cc1
664983,CCc1ccc(N2CC(C)Cn3c2nc2c3c(=O)n(CCN3CCOCC3)c(=O)n2C)cc1
6603255,CC1(C(=O)CSc2nc3ccccc3s2)CCC(=O)O1
665081,Cn1c(-c2ccc(CN3CCCCC3)o2)nc2ccccc21
665084,O=C(Nc1ccc2nc(-c3ccc(Br)o3)[nH]c2c1)c1ccco1
6602811,CCCCCCN1Cc2ccccc2C1
665219,COCCN1CN=C(Nc2nc3ccccc3s2)NC1
665250,Cn1cc(C(=O)c2ccc(Cl)cc2)cc1-c1nc2ccccc2n1C
665278,COc1cc2c(cc1OC)-c1cc(NCc3ccccn3)nc(=O)n1CC2
665299,O=C1c2ccccc2C(=O)N1c1ccc2nc(-c3ccc(Br)o3)[nH]c2c1
665343,Cc1nnc(SCCCn2c(N3CCN(c4ccccc4)CC3)nc3c2c(=O)[nH]c(=O)n3C)s1
665380,CCCN1C(=O)C(NC(C)=O)c2cc(OC)ccc21
665437,CCOc1ccc(C2=[N+]([O-])C(C)(C)N(O)C2(C)C)cc1
665459,COc1ccccc1-c1nnc(NC(C)=O)s1
665578,CN(C)C(=O)CCc1nc(-c2ccc(C(C)(C)C)cc2)no1
665654,CNC(=O)CCc1nc(-c2ccc(C(C)(C)C)cc2)no1
665725,Cn1c(=N)c(S(=O)(=O)c2ccc(F)cc2)cc2c(=O)n3ccccc3nc21
665964,c1ccc2c(c1)ncn2Cc1nnc2sc(-c3ccc4c(c3)OCO4)nn12
666213,CCCn1c(C)nc2c(c1=O)c1nc3ccccc3nc1n2CCC1=CCCCC1
5389999,COCCCN1C(=O)C(=O)C(C(=O)c2ccc(OC)cc2C)C1c1cccnc1
666412,COc1cccc(-c2noc(-c3cccnc3)n2)c1
666498,COc1ccc(-c2noc(CCCC(=O)NCCc3ccccc3)n2)cc1OC
666499,Cc1[nH]n2c(=O)c(C#N)c(-c3ccccc3)nc2c1-c1ccccc1
666516,COC(=O)C1=C(N)Oc2cc(C)n(CC3CCCO3)c(=O)c2C1c1ccccc1OC
666838,CCn1c(-c2ccc(N(C)C)cc2)nc2ccccc21
667080,COc1ccc(-c2nn3cnnc3s2)cc1OC
667171,CCOC(=O)c1c(C)n(C)c2ccc(OC)c(NS(=O)(=O)c3ccc(Cl)s3)c12
667282,CS(=O)(=O)N(Cc1cc2ccccc2[nH]c1=O)C1CCCCC1
135465169,Cc1nc(N2CCN(c3ccccc3)CC2)[nH]c(=O)c1Cc1cccc2ccccc12
667315,CN(Cc1cc2ccccc2[nH]c1=O)S(C)(=O)=O
667387,COCCn1c(C)cc2c(c1=O)C(c1ccccc1F)C(C#N)=C(N)O2
2997551,Cn1c(SCc2nnc(-c3ccc(F)cc3)o2)nnc1C1COc2ccccc2O1
2108763,O=c1c2ccccc2nnn1CSc1nnc(COc2ccc(Cl)cc2)n1Cc1ccco1
5742453,CC(N)=C(C#N)C(=O)COc1ncnc2ccc(Br)cc12
2997601,CCCCn1c(SCc2c(C)noc2C)nc2cc(S(N)(=O)=O)ccc21
2360612,COC(=O)c1cc2c(s1)N=C(c1ccccc1)N(C)P2(=O)N1CCOCC1
2997683,Cn1ccnc1SCC(=O)Nc1sccc1C#N
1016562,COc1ccc(NC(=O)CN2c3cccc4cccc(c34)S2(=O)=O)cc1
2309247,O=c1nc(-c2ccccc2)n(-c2ccccc2)c2ncccc12
2613812,CCOc1ccccc1-n1nnnc1SCC(=O)Nc1cc(C)on1
2570762,COCc1c(C(=O)OCC(=O)N2c3ccccc3NC(=O)C2(C)C)oc2ccccc12
2601844,COc1ccc(NC(=O)CSc2nnc(C3CC3)n2N)cc1
2997847,O=C1OCC(c2ccccc2)=C1c1ccc(S(=O)(=O)N2CCOCC2)s1
2997860,Cc1ccc(-n2ccnc2SCC(=O)N(CC(C)C)C2CCS(=O)(=O)C2)c(C)c1
2997867,CC12CS(=O)(=O)CC1SC(=S)N2c1ccccn1
2997913,COc1ccc(OC)c(C(=O)CN2C(=O)NC(C)(c3ccccc3)C2=O)c1
2116404,Cc1cc(NC(=O)COC(=O)c2ccc(S(=O)(=O)N3CCCc4ccccc43)cc2)no1
2997950,COc1ccc(C(CNC(=O)c2cc(=O)[nH]c3ccccc23)N2CCCC2)cc1
2997975,O=C(CNC(=O)c1ccco1)OC(C(=O)c1ccccc1)c1ccccc1
2605165,O=C(CSc1nnc(-c2cccs2)n1-c1ccccc1)N1CCCC1
135415414,O=C(CSc1nc2nc(-c3cccs3)cc(C(F)(F)F)c2c(=O)[nH]1)NCc1ccco1
2079240,Cc1ccc(C=CC2=Cc3c(sc(NC(=O)CSc4n[nH]c(N)n4)c3C#N)C(C)(C)C2)o1
943085,c1ccc(-n2ncc3c2ncn2cnnc32)cc1
2426783,COc1ccc(Cn2c(N)c(C(=O)NCc3ccco3)c3nc4ccccc4nc32)cc1
2998010,C=CCn1c(C)cc(C(=O)CN2C(=O)c3ccccc3C2=O)c1C
2161188,Cc1cc(C(=O)CSc2nnc(N)s2)c(C)n1CCc1ccc(F)cc1
2998032,COc1ccc(C(=O)NCC(c2ccc(F)cc2)N2CCOCC2)cc1S(=O)(=O)N1CCCC1
2368566,CCOC(=O)c1sc(N(Cc2ccccc2)C(=O)CN2C(=O)CN(C)C2=O)nc1C
2998040,CC(C(=O)NCc1ccc2c(c1)OCO2)N1c2cccc3cccc(c23)S1(=O)=O
2537506,Cc1cccc(N2CCN(C(=O)CSCc3c(C)noc3C)CC2)c1C
2998057,Cc1cccc(C(=O)c2ccccc2C(=O)O)c1O
135415419,CCCCc1n[nH]c2c1C(=NO)CC(c1ccccc1)C2
350843,CC1CN=C(Nc2cccc3ccccc23)S1
6461550,COc1ccccc1CNCc1cccs1
1107330,COc1ccc(-c2cc(-c3c(O)c(OC)c4occc4c3OC)[nH]n2)cc1OC
1860644,Cc1cc(C)n(-c2ccc(Cl)c(C(=O)O)n2)n1
2161195,CCn1c(SCC(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)nnc1-c1cccs1
2091447,Cn1c(=O)c(C(=O)CN2CCOCC2)c(N)n(Cc2ccccc2)c1=O
2998265,C=Cn1ccnc1P(=S)(c1nccn1C=C)C1CCCCC1
2123807,COc1ccc(C(=O)Nc2cccc3c2C(=O)NC3=O)cc1S(=O)(=O)N1CCOCC1
69088,Cc1cc(=O)[nH]c2ccccc12
6861488,O=C(C=NO)Nc1ccccc1
2123310,CCOC(=O)N1CCN(C(=O)Cc2ccsc2)CC1
135415449,N=C1C(c2nc(-c3ccc(F)cc3)cs2)C(=O)CN1CCCN1CCOCC1
2121339,O=c1c2ccccc2nnn1CSc1ccc2c(c1)OCCO2
2116120,CCOc1ccc(-n2c(Cc3ccccc3)nnc2SCc2c(C)noc2C)cc1
2326262,CCCC(=O)Nc1nc(C(=O)OCC)cs1
2998397,Cc1cccc(Nc2ccccc2C(=O)OCC(=O)N2CCOCC2)c1C
2998398,Nc1c(C(=O)NCC2CCCO2)c2nc3ccccc3nc2n1-c1ccccc1
2377519,CN(c1ccccc1)c1ccc(C=c2sc(=C(C#N)C(=O)C(C)(C)C)n(Cc3ccco3)c2=O)cc1
2998489,Cc1cc(C)n2c(SCC(=O)N(C)C3CCS(=O)(=O)C3)nnc2n1
2433797,O=C(CSc1ccccc1C(=O)O)NCc1ccco1
2400918,O=S1(=O)CCN2C=Nc3sc4c(c3C2=N1)CCCC4
704116,Cc1nc(NCc2ccco2)c2c3c(sc2n1)CCC3
2998651,O=C(COc1ccc(OCc2ccccc2)cc1)NC1CCOC1=O
2120718,O=C(c1n[nH]c(=O)c2ccccc12)N1CCN(C2c3ccccc3-c3ccccc32)CC1
2998672,Cc1ccc(S(=O)(=O)N2CCN(C(=O)C3COc4ccccc4O3)CC2)cc1C
2998702,COc1ccc(C2=NCC(CSc3nccc(=O)[nH]3)S2)cc1
2998722,CC1CN(C(=O)c2cc3c(s2)CCC3)CC(C)O1
2336545,O=C(c1coc2ccccc2c1=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1
2115079,Cc1cc(C(=O)CC#N)c(C)n1CC(F)(F)F
2098196,Cc1noc(C)c1COc1cccc(C(=O)OCC(=O)N2CC(=O)Nc3ccccc32)c1
2594257,CCN1CCc2nc(NC(=O)c3ccc4c(c3)OCCO4)sc2C1
2060921,Cc1onc(-c2ccccc2)c1C(=O)NCCc1c[nH]c2ccccc12
2998990,Cc1ccc(C(CC(=O)c2ccco2)SCCO)cc1
6882596,CCCc1nnc(SCC(=O)O)n1N=Cc1ccc2c(c1)OCO2
2999021,O=C(CCC(=O)c1cccs1)OCC(=O)N1CCN(C(=O)c2ccco2)CC1
2545865,CCOC(=O)c1c(C)[nH]c(C(=O)COC(=O)c2ccccc2NC(=O)c2ccco2)c1C
2999097,O=C(CC1SC(N2CCCCC2)=NC1=O)Nc1cccc(C(=O)O)c1
2999101,CCc1ccc(C2=Nn3c(nnc3-c3cccs3)SC2)cc1
2116318,Cn1c(N)c(C(=O)CSc2ccc3c(c2)OCCO3)c(=O)n(C)c1=O
2999150,COc1cc(OC)cc(C(=O)NCC(=O)OC2CCOC2=O)c1
2999154,Cc1nn(-c2ccccc2)c(Cl)c1C(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O
1234753,COC(=O)c1nnn(Cc2ccccc2)c1N
2393456,O=C(CSc1nc2ccccc2c(=O)n1-c1ccc(Cl)cc1)c1ccco1
2569738,Cn1c(CCC(=O)Nc2ccc(N3CCOCC3)cc2)nc(=O)c2ccccc21
2999228,CCCCn1ccnc1C(=O)c1ccc(S(=O)(=O)N(CCOC)CCOC)cc1
2115978,COc1ccccc1NC(=O)COC(=O)c1ccc(S(=O)(=O)NCc2ccco2)cc1
2104232,O=C(OCc1nnc(-c2ccccc2)o1)c1ccc2c(c1)OCCO2
2695338,CCOC(=O)C=C1SCC(=O)N1CC(=O)Nc1ccc2c(c1)CCC2
135415501,O=C(CCc1nc2ccccc2c(=O)[nH]1)OCC(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1
721568,Brc1[nH]nc2ccccc12
1407194,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)c3ccc(Br)o3)cc2)c1C
2422615,O=C(Cn1nnc(-c2ccccc2)n1)OCc1ccccc1
595193,CCn1c(N)nc2ccccc21
2999387,O=C(COC(=O)c1cccc(S(=O)(=O)N2CCN(c3ccccc3)CC2)c1)NCc1ccco1
2083491,Cc1cc(C(=O)Nc2ccc(N3CCOCC3)cc2)c2ccccc2n1
2115176,CCc1ccc2nc(NC(=O)c3cc(C)on3)sc2c1
2999540,CCc1ccc(OCC(=O)OC2CCS(=O)(=O)C2)cc1
2122192,CC(C)Cn1c(N)c(C(=O)CSc2ccc3c(c2)OCCO3)c(=O)n(C)c1=O
271643,O=C(O)c1cc2cc(Cl)ccc2oc1=O
2999625,CCCn1c(NC(=O)C2CCN(S(=O)(=O)c3cccs3)CC2)nc2ccccc21
2123289,c1ccc2[nH]c(NC3=NCCC3)nc2c1
2434657,CCN(CC)S(=O)(=O)c1ccc(NC(=O)COC(=O)c2ccc(Br)o2)cc1
2574588,CCN(CC(=O)Nc1ccc2c(c1)OCCO2)C(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1
733062,CCS(=O)(=O)c1ccc(O)c(NC(=O)Nc2ccccc2)c1
2999794,Cc1cc(C)n(CCCNCC(O)c2ccccc2)n1
77069,CCOc1ccc(C(=O)O)cc1OC
2882730,OC(COCC1COc2ccccc2O1)CN1CCc2ccccc2C1
2570225,N#CCSc1nc2scc(-c3cccs3)c2c(=O)n1CCc1ccccc1
2999949,O=C1CC(N2CCN(CCc3ccccn3)CC2)C(=O)N1c1ccc(Cl)cc1
2587014,Cc1cc(C)n2nc(SCN3C(=O)c4ccccc4C3=O)nc2n1
2999987,COc1cc(CC(=O)OC2CCOC2=O)cc(OC)c1OC
4879,Nc1ncnc2c1cnn2-c1ccccc1
2575543,O=C(CSc1nc2ccccc2c(=O)n1CCCO)NCc1ccccc1
3000015,O=C1OCCC1Sc1nc2cc(Cl)ccc2o1
888621,Cc1cccc2nc(C(F)(F)F)nc(=O)n12
6603002,N=c1sccn1CC(=O)Nc1cccc(Oc2ccccc2)c1
2161090,O=C(CN1CCc2ccccc21)NC(=O)NCc1ccco1
2314340,COc1ccc2c(c1)-c1ccccc1S(=O)(=O)N2C(C)=O
3000138,O=C(Cn1cc(C(F)(F)F)ccc1=O)N1CCN(S(=O)(=O)c2ccccc2)CC1
2408768,COc1ccc2c(Cl)c(-c3nnco3)sc2c1
2336875,Cc1cnc(C(=O)OCC(=O)Nc2ccc(Cl)cc2)cn1
2326513,CCN(CC)S(=O)(=O)c1cc(C(=O)Nc2ccncc2)ccc1Cl
2566755,CC(=O)N1CCN(c2nc3cc4c(cc3nc2NS(=O)(=O)c2ccccc2)OCCO4)CC1
2090740,O=C(Nc1nnc(SCc2ccc(Cl)cc2)s1)c1ccco1
2368170,CN1C(=CC(=O)COC(=O)Cn2nnc(-c3ccccc3)n2)C(C)(C)c2ccccc21
2502130,O=C(CSCC(=O)OCn1nnc2ccccc2c1=O)Nc1ccc(Cl)cc1
3232584,CCNc1ncc2nc(-c3cccc(C#N)c3)c(=O)n(CCC#N)c2n1
3232585,COc1ccc(Oc2ncc3nc(-c4cccs4)c(=O)n(CCC#N)c3n2)cc1
3232586,COc1ccc(C(=O)N2CCC3(CC2)CN(c2ccc(-c4ccccc4)cc2)C3)cc1
3232587,COc1ccccc1-c1nc(NCc2ccccc2)c2ccccc2n1
3232588,c1ccc2c(Nc3ccncc3)nc(-c3ccoc3)nc2c1
3232589,O=C(Oc1ccccc1)N1CCC2(CC1)CCN(c1ccccc1)CC2
3232590,COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(N3CCNCC3)nc21
3232591,COc1cccc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)c1
3232592,CN1CCN(c2ncc3nc(-c4cccc(C#N)c4)c(=O)n(Cc4ccc(F)cc4)c3n2)CC1
3232593,Cn1c(=O)c(-c2cc(F)cc(F)c2)nc2cncnc21
3232594,CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(CCC#N)c3n2)CC1
3232595,c1ccc(CNc2ncncc2-c2ccc3c(c2)OCO3)cc1
3232596,CN(C)c1ncc2nc(-c3ccccc3)c(=O)n(CC3CCCO3)c2n1
3232597,COc1ccc(-c2nc3cnc(N4CCN(C)CC4)nc3n(Cc3cccs3)c2=O)cc1
3232598,Cc1ccccc1-c1cc(N(C)C)ncn1
3232599,COCCNc1ncnc2ccc(-c3cccc(OC)c3)cc12
3232600,COc1ccc2[nH]cc(CCNc3ccnc(-c4ccoc4)n3)c2c1
3232601,COCC(=O)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1
3232602,CN(C)c1ccc(-c2cncnc2NCc2ccccc2)cc1
3232603,CC(=O)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1
3232604,COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5c(C)noc5C)cc34)c2c1
3232605,Cc1noc(C)c1-c1cc(N(C)C)ncn1
3232606,Cc1ccccc1-c1nc(N(C)Cc2ccco2)c2ccccc2n1
3232607,CN(C)C(=O)c1ccc(-c2nccc(NCc3ccccc3)n2)cc1
3232608,Clc1ccccc1-c1nc(N2CCNCC2)c2ccccc2n1
3232609,O=c1c(-c2ccc(F)cc2)nc2cncnc2n1C1CC1
3232610,COc1ccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c(OC)c1
3232611,CN(C)C(=O)c1ccc(-c2cncnc2Nc2ccc(F)cc2)cc1
3232612,COc1ccc(-c2nc3cnc(OC)nc3n(Cc3cccs3)c2=O)cc1
3232613,COc1cccc(Nc2ncc3nc(C)c(=O)n(C4CC4)c3n2)c1
3232614,COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(Oc3ccc(OC)cc3)nc21
3232615,O=C(Nc1ccccc1)N1CC2(CCN(C(=O)Oc3ccccc3)CC2)C1
3232616,COc1ncc2ncc(=O)n(CCC#N)c2n1
3232617,c1ccc(N2CCC3(CCNCC3)CC2)cc1
3232618,O=C(c1cccc(F)c1)N1CCC2(CC1)CCN(c1ccccc1)CC2
3232619,CNc1ncnc2ccc(-c3cccc(OC)c3)cc12
3232620,COc1ccc(Oc2ncc3ncc(=O)n(CCC#N)c3n2)cc1
3232622,COCC(=O)N1CCCC2(CCN(C(=O)Nc3ccccc3)C2)C1
3232623,O=c1c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc2n1Cc1cccs1
3232624,COc1cccc(Cn2c(=O)c(CCc3ccccc3)nc3cnc(N(C)C)nc32)c1
3232625,O=C(c1ccco1)N1CCC2(CCCN(c3ccccc3)C2)CC1
3232626,COc1ccc(-c2nc3cnc(Oc4ccccc4)nc3n(C3CC3)c2=O)cc1
3232627,O=c1c(-c2cccs2)nc2cncnc2n1-c1ccccc1
3232628,CC(=O)N1CCC2(CCN(Cc3ccccc3)CC2)CC1
3232629,COCC(=O)N1CCC2(CCCN(c3ccccc3)C2)CC1
3232630,CS(=O)(=O)N1CCC2(CCN(C(=O)Nc3cccc(C#N)c3)CC2)CC1
3232631,CNc1ncnc2ccc(-c3ccccc3C#N)cc12
3232632,COc1ccc2[nH]cc(CCNc3nc(-c4ccc(C(=O)N(C)C)cc4)nc4ccccc34)c2c1
3232633,Cc1nc2cnc(N3CCOCC3)nc2n(CCC#N)c1=O
3232634,COc1ccc(CNc2cc(-c3cccc(NS(C)(=O)=O)c3)ncn2)c(OC)c1
3232635,CCNc1ncc2nc(-c3cn(C)c4ccccc34)c(=O)n(CC3CCCO3)c2n1
3232636,O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCOCC3)nc2n1CCc1ccccc1
3232637,c1ccc(Nc2nc(-c3ccoc3)nc3ccccc23)cc1
3232638,COc1ccc(C(=O)N2CCC3(CCN(Cc4ccc(C#N)cc4)CC3)CC2)cc1
3232639,COCCNc1ccnc(-c2cccc(NS(C)(=O)=O)c2)n1
3232640,O=C(c1ccncc1)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2
3232641,CC(=O)N1CCCC2(CCN(c3ncccn3)C2)C1
3232642,N#Cc1cccc(-c2nc(NCc3cccnc3)c3ccccc3n2)c1
3232643,Cc1noc(C)c1-c1nc(N(C)C)c2ccccc2n1
3232644,O=C(Nc1cccc(F)c1)N1CCC2(CCCN(C(=O)c3cccc(F)c3)C2)C1
3232645,Clc1ccccc1-c1nc(Nc2ccncc2)c2ccccc2n1
3232646,CN1CCN(c2ncc3ncc(=O)n(C)c3n2)CC1
3232647,c1ccc2c(NC3CCNCC3)nc(-c3ccoc3)nc2c1
3232648,CC(C)CN1CC2(CCN(C(=O)Oc3ccccc3)CC2)C1
3232649,c1ccc(N2CCCC3(CCNCC3)C2)nc1
3232650,COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3C)c2c1
3232651,COc1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1
3232652,O=c1c(-c2ccccc2)nc2cncnc2n1Cc1ccccc1Cl
3232653,c1ccc(Nc2ncnc3ccc(-c4ccoc4)cc23)cc1
3232654,N#Cc1ccccc1-c1cncnc1NCc1cccnc1
3232655,CN(C)C(=O)c1ccc(-c2nc(-n3ccnc3)c3ccccc3n2)cc1
3232656,O=C(c1cccc(F)c1)N1CCC2(CCCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)CC1
3232657,COc1cccc(-c2nccc(NCc3ccccc3OC)n2)c1
3232658,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CCCN(c3ccccn3)C2)CC1
3232659,CS(=O)(=O)N1CCC2(CCCN(C(=O)Nc3ccccc3)C2)CC1
3232660,O=C(c1ccco1)N1CCC2(CC1)CN(c1ccc(-c3ccccc3)cc1)C2
3232661,CC(C)CN1CCCC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1
3232662,COc1ccc(-c2nc3cnc(OC)nc3n(C3CC3)c2=O)cc1
3232663,CN(Cc1ccco1)c1ccnc(-c2cccnc2)n1
3232664,COCCNc1ncnc2ccc(-c3c(C)noc3C)cc12
3232665,O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc2n1CC1CCCO1
3232666,Cc1nc2cnc(Oc3cccc(Cl)c3)nc2n(Cc2ccc(F)cc2)c1=O
3232667,COCC(=O)N1CCC2(CC1)CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2
3232668,COc1ccc(-n2c(=O)c(-c3ccccc3)nc3cnc(N4CCN(C)CC4)nc32)cc1
3232669,CC(C)CN1CCC2(CCCN(C(=O)c3csnn3)C2)C1
3232670,COc1cccc(Nc2ncc3ncc(=O)n(C)c3n2)c1
3232671,CN(C)c1ncc2nc(CCc3ccccc3)c(=O)n(C3CC3)c2n1
3232672,COc1ccc2[nH]cc(CCNc3ncncc3-c3cccnc3)c2c1
3232673,CC(=O)N1CCC2(CC1)CN(c1ccncc1)C2
3232674,c1ccc(-c2ccc(N3CCC4(CCCNC4)C3)cc2)cc1
3232675,N#Cc1cccc(-c2nc(NCc3cccs3)c3ccccc3n2)c1
3232676,COc1cccc(-c2nccc(-n3ccnc3)n2)c1
3232677,CN(C)c1nc(-c2cccc(C#N)c2)nc2ccccc12
3232678,O=C(Oc1ccccc1)N1CCC2(CC1)CN(c1ncccn1)C2
3232679,CC(C)NC(=O)N1CCCC2(CCN(C(=O)c3ccco3)CC2)C1
3232680,Cc1cnc(CNc2nc(-c3ccoc3)nc3ccccc23)cn1
3232681,COc1ccc(C(=O)N2CCC3(CC2)CCN(C(c2ccccc2)c2ccccc2)CC3)cc1
3232682,COc1ncc2nc(CCc3ccccc3)c(=O)n(CCc3ccccc3)c2n1
3232683,N#Cc1cccc(NC(=O)N2CCCC3(CCN(C(=O)c4ccncc4)CC3)C2)c1
3232684,COc1ccc(C(=O)N2CCCC3(CCN(C(=O)Nc4cccc(C#N)c4)C3)C2)cc1
3232685,CNc1nc(-c2ccc(C(=O)N(C)C)cc2)nc2ccccc12
3232686,O=C(Nc1ccccc1)N1CC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1
3232687,Cc1noc(C)c1-c1cc(NC2CCNCC2)ncn1
3232688,Cc1cnc(CNc2ncnc3ccc(-c4ccc(C(=O)N(C)C)cc4)cc23)cn1
3232689,COc1ccc(NC(=O)N2CCC3(CCCN(C(=O)c4cccn4C)C3)C2)cc1
3232690,O=c1c(CCc2ccccc2)nc2cnc(Oc3ccccc3)nc2n1CC1CCCO1
3232691,CN(Cc1ccco1)c1cc(-c2ccccc2C(F)(F)F)ncn1
3232692,FC(F)(F)c1ccccc1-c1ccc2ncnc(NCc3cccs3)c2c1
3232693,Cc1ccccc1-c1nccc(Nc2ccc(F)cc2)n1
3232694,O=c1c(-c2ccccc2)nc2cncnc2n1Cc1ccccc1
3232695,COCCn1c(=O)c(-c2ccc(F)c(F)c2)nc2cncnc21
3232696,O=c1c(CCc2ccccc2)nc2cncnc2n1C1CC1
3232697,O=c1c(-c2ccccc2)nc2cnc(N3CCNCC3)nc2n1C1CC1
